P57103	NAC3_HUMAN	SLC8A3
P57105	SYJ2B_HUMAN	SYNJ2BP
P57678	GEMI4_HUMAN	GEMIN4
P57679	EVC_HUMAN	EVC
P57682	KLF3_HUMAN	KLF3
P57721	PCBP3_HUMAN	PCBP3
P57727	TMPS3_HUMAN	TMPRSS3
P57729	RAB38_HUMAN	RAB38
P57730	CAR18_HUMAN	CARD18
P57735	RAB25_HUMAN	RAB25
P57737	CORO7_HUMAN	CORO7
P57739	CLD2_HUMAN	CLDN2
P57740	NU107_HUMAN	NUP107
P57764	GSDMD_HUMAN	GSDMD
P57768	SNX16_HUMAN	SNX16
P57771	RGS8_HUMAN	RGS8
P57772	SELB_HUMAN	EEFSEC
P57789	KCNKA_HUMAN	KCNK10
P57796	CABP4_HUMAN	CABP4
P58004	SESN2_HUMAN	SESN2
P58005	SESN3_HUMAN	SESN3
P58012	FOXL2_HUMAN	FOXL2
P58107	EPIPL_HUMAN	EPPK1
P58215	LOXL3_HUMAN	LOXL3
P58304	VSX2_HUMAN	VSX2
P58335	ANTR2_HUMAN	ANTXR2
P58340	MLF1_HUMAN	MLF1
P58397	ATS12_HUMAN	ADAMTS12
P58400	NRX1B_HUMAN	NRXN1
P58401	NRX2B_HUMAN	NRXN2
P58418	CLRN1_HUMAN	CLRN1
P58499	FAM3B_HUMAN	FAM3B
P58546	MTPN_HUMAN	MTPN
P58658	EVA1C_HUMAN	EVA1C
P58743	S26A5_HUMAN	SLC26A5
P58753	TIRAP_HUMAN	TIRAP
P58876	H2B1D_HUMAN	H2BC5
P59044	NLRP6_HUMAN	NLRP6
P59046	NAL12_HUMAN	NLRP12
P59047	NALP5_HUMAN	NLRP5
P59103	DAOA_HUMAN	DAOA
P59190	RAB15_HUMAN	RAB15
P59510	ATS20_HUMAN	ADAMTS20
P59542	T2R19_HUMAN	TAS2R19
P59665	DEF1_HUMAN	DEFA1; DEFA1B
P59666	DEF3_HUMAN	DEFA3
P59773	MNARL_HUMAN	MINAR2
P59780	AP3S2_HUMAN	AP3S2
P59817	Z280A_HUMAN	ZNF280A
P59827	BPIB4_HUMAN	BPIFB4
P59901	LIRA4_HUMAN	LILRA4
P59910	DJB13_HUMAN	DNAJB13
P59923	ZN445_HUMAN	ZNF445
P59942	MCCD1_HUMAN	MCCD1
P59990	KR121_HUMAN	KRTAP12-1
P59991	KR122_HUMAN	KRTAP12-2
P59998	ARPC4_HUMAN	ARPC4
P60006	APC15_HUMAN	ANAPC15
P60008	HILS1_HUMAN	H1-9P
P60014	KR10A_HUMAN	KRTAP10-10
P60022	DEFB1_HUMAN	DEFB1
P60033	CD81_HUMAN	CD81
P60059	SC61G_HUMAN	SEC61G
P60174	TPIS_HUMAN	TPI1
P60201	MYPR_HUMAN	PLP1
P60228	EIF3E_HUMAN	EIF3E
P60321	NANO2_HUMAN	NANOS2
P60323	NANO3_HUMAN	NANOS3
P60328	KR123_HUMAN	KRTAP12-3
P60329	KR124_HUMAN	KRTAP12-4
P60368	KR102_HUMAN	KRTAP10-2
P60370	KR105_HUMAN	KRTAP10-5
P60371	KR106_HUMAN	KRTAP10-6
P60372	KR104_HUMAN	KRTAP10-4
P60409	KR107_HUMAN	KRTAP10-7
P60410	KR108_HUMAN	KRTAP10-8
P60411	KR109_HUMAN	KRTAP10-9
P60412	KR10B_HUMAN	KRTAP10-11
P60468	SC61B_HUMAN	SEC61B
P60484	PTEN_HUMAN	PTEN
P60507	EFC1_HUMAN	ERVFC1
P60508	SYCY2_HUMAN	ERVFRD-1
P60510	PP4C_HUMAN	PPP4C
P60520	GBRL2_HUMAN	GABARAPL2
P60568	IL2_HUMAN	IL2
P60602	ROMO1_HUMAN	ROMO1
P60604	UB2G2_HUMAN	UBE2G2
P60660	MYL6_HUMAN	MYL6
P60709	ACTB_HUMAN	ACTB
P60763	RAC3_HUMAN	RAC3
P60842	IF4A1_HUMAN	EIF4A1
P60852	ZP1_HUMAN	ZP1
P60866	RS20_HUMAN	RPS20
P60880	SNP25_HUMAN	SNAP25
P60891	PRPS1_HUMAN	PRPS1
P60896	SEM1_HUMAN	SEM1
P60900	PSA6_HUMAN	PSMA6
P60903	S10AA_HUMAN	S100A10
P60953	CDC42_HUMAN	CDC42
P60981	DEST_HUMAN	DSTN
P61006	RAB8A_HUMAN	RAB8A
P61009	SPCS3_HUMAN	SPCS3
P61011	SRP54_HUMAN	SRP54
P61018	RAB4B_HUMAN	RAB4B
P61019	RAB2A_HUMAN	RAB2A
P61020	RAB5B_HUMAN	RAB5B
P61024	CKS1_HUMAN	CKS1B
P61026	RAB10_HUMAN	RAB10
P61073	CXCR4_HUMAN	CXCR4
P61077	UB2D3_HUMAN	UBE2D3
P61081	UBC12_HUMAN	UBE2M
P61086	UBE2K_HUMAN	UBE2K
P61088	UBE2N_HUMAN	UBE2N
P61106	RAB14_HUMAN	RAB14
P61158	ARP3_HUMAN	ACTR3
P61160	ARP2_HUMAN	ACTR2
P61163	ACTZ_HUMAN	ACTR1A
P61165	TM258_HUMAN	TMEM258
P61201	CSN2_HUMAN	COPS2
P61204	ARF3_HUMAN	ARF3
P61218	RPAB2_HUMAN	POLR2F
P61221	ABCE1_HUMAN	ABCE1
P61224	RAP1B_HUMAN	RAP1B
P61225	RAP2B_HUMAN	RAP2B
P61244	MAX_HUMAN	MAX
P61247	RS3A_HUMAN	RPS3A
P61254	RL26_HUMAN	RPL26
P61266	STX1B_HUMAN	STX1B
P61278	SMS_HUMAN	SST
P61289	PSME3_HUMAN	PSME3
P61296	HAND2_HUMAN	HAND2
P61313	RL15_HUMAN	RPL15
P61326	MGN_HUMAN	MAGOH
P61328	FGF12_HUMAN	FGF12
P61353	RL27_HUMAN	RPL27
P61371	ISL1_HUMAN	ISL1
P61421	VA0D1_HUMAN	ATP6V0D1
P61457	PHS_HUMAN	PCBD1
P61513	RL37A_HUMAN	RPL37A
P61586	RHOA_HUMAN	RHOA
P61587	RND3_HUMAN	RND3
P61599	NAA20_HUMAN	NAA20
P61601	NCALD_HUMAN	NCALD
P61604	CH10_HUMAN	HSPE1
P61619	S61A1_HUMAN	SEC61A1
P61626	LYSC_HUMAN	LYZ
P61647	SIA8F_HUMAN	ST8SIA6
P61758	PFD3_HUMAN	VBP1
P61764	STXB1_HUMAN	STXBP1
P61769	B2MG_HUMAN	B2M
P61803	DAD1_HUMAN	DAD1
P61812	TGFB2_HUMAN	TGFB2
P61916	NPC2_HUMAN	NPC2
P61923	COPZ1_HUMAN	COPZ1
P61925	IPKA_HUMAN	PKIA
P61927	RL37_HUMAN	RPL37
P61952	GBG11_HUMAN	GNG11
P61956	SUMO2_HUMAN	SUMO2
P61960	UFM1_HUMAN	UFM1
P61962	DCAF7_HUMAN	DCAF7
P61964	WDR5_HUMAN	WDR5
P61966	AP1S1_HUMAN	AP1S1
P61968	LMO4_HUMAN	LMO4
P61970	NTF2_HUMAN	NUTF2
P61978	HNRPK_HUMAN	HNRNPK
P61981	1433G_HUMAN	YWHAG
P62068	UBP46_HUMAN	USP46
P62070	RRAS2_HUMAN	RRAS2
P62072	TIM10_HUMAN	TIMM10
P62079	TSN5_HUMAN	TSPAN5
P62081	RS7_HUMAN	RPS7
P62136	PP1A_HUMAN	PPP1CA
P62140	PP1B_HUMAN	PPP1CB
P62166	NCS1_HUMAN	NCS1
P62191	PRS4_HUMAN	PSMC1
P62195	PRS8_HUMAN	PSMC5
P62241	RS8_HUMAN	RPS8
P62244	RS15A_HUMAN	RPS15A
P62249	RS16_HUMAN	RPS16
P62253	UB2G1_HUMAN	UBE2G1
P62256	UBE2H_HUMAN	UBE2H
P62258	1433E_HUMAN	YWHAE
P62263	RS14_HUMAN	RPS14
P62266	RS23_HUMAN	RPS23
P62269	RS18_HUMAN	RPS18
P62273	RS29_HUMAN	RPS29
P62277	RS13_HUMAN	RPS13
P62280	RS11_HUMAN	RPS11
P62304	RUXE_HUMAN	SNRPE
P62306	RUXF_HUMAN	SNRPF
P62308	RUXG_HUMAN	SNRPG
P62310	LSM3_HUMAN	LSM3
P62312	LSM6_HUMAN	LSM6
P62314	SMD1_HUMAN	SNRPD1
P62316	SMD2_HUMAN	SNRPD2
P62318	SMD3_HUMAN	SNRPD3
P62324	BTG1_HUMAN	BTG1
P62328	TYB4_HUMAN	TMSB4X
P62330	ARF6_HUMAN	ARF6
P62333	PRS10_HUMAN	PSMC6
P62341	SELT_HUMAN	SELENOT
P62380	TBPL1_HUMAN	TBPL1
P62424	RL7A_HUMAN	RPL7A
P62487	RPB7_HUMAN	POLR2G
P62491	RB11A_HUMAN	RAB11A
P62495	ERF1_HUMAN	ETF1
P62508	ERR3_HUMAN	ESRRG
P62633	CNBP_HUMAN	CNBP
P62699	YPEL5_HUMAN	YPEL5
P62701	RS4X_HUMAN	RPS4X
P62714	PP2AB_HUMAN	PPP2CB
P62736	ACTA_HUMAN	ACTA2
P62745	RHOB_HUMAN	RHOB
P62750	RL23A_HUMAN	RPL23A
P62753	RS6_HUMAN	RPS6
P62760	VISL1_HUMAN	VSNL1
P62805	H4_HUMAN	H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16
P62807	H2B1C_HUMAN	H2BC4; H2BC6; H2BC7; H2BC8; H2BC10
P62820	RAB1A_HUMAN	RAB1A
P62826	RAN_HUMAN	RAN
P62829	RL23_HUMAN	RPL23
P62834	RAP1A_HUMAN	RAP1A
P62837	UB2D2_HUMAN	UBE2D2
P62841	RS15_HUMAN	RPS15
P62847	RS24_HUMAN	RPS24
P62851	RS25_HUMAN	RPS25
P62854	RS26_HUMAN	RPS26
P62857	RS28_HUMAN	RPS28
P62861	RS30_HUMAN	FAU
P62873	GBB1_HUMAN	GNB1
P62875	RPAB5_HUMAN	POLR2L
P62877	RBX1_HUMAN	RBX1
P62879	GBB2_HUMAN	GNB2
P62888	RL30_HUMAN	RPL30
P62891	RL39_HUMAN	RPL39
P62899	RL31_HUMAN	RPL31
P62906	RL10A_HUMAN	RPL10A
P62910	RL32_HUMAN	RPL32
P62913	RL11_HUMAN	RPL11
P62917	RL8_HUMAN	RPL8
P62937	PPIA_HUMAN	PPIA
P62942	FKB1A_HUMAN	FKBP1A
P62945	RS32_HUMAN	RPL41
P62952	BLCAP_HUMAN	BLCAP
P62955	CCG7_HUMAN	CACNG7
P62979	RS27A_HUMAN	RPS27A
P62987	RL40_HUMAN	UBA52
P62993	GRB2_HUMAN	GRB2
P62995	TRA2B_HUMAN	TRA2B
P63000	RAC1_HUMAN	RAC1
P63010	AP2B1_HUMAN	AP2B1
P63027	VAMP2_HUMAN	VAMP2
P63092	GNAS2_HUMAN	GNAS
P63096	GNAI1_HUMAN	GNAI1
P63098	CANB1_HUMAN	PPP3R1
P63104	1433Z_HUMAN	YWHAZ
P63128	POK9_HUMAN	ERVK-9
P63146	UBE2B_HUMAN	UBE2B
P63151	2ABA_HUMAN	PPP2R2A
P63162	RSMN_HUMAN	SNRPN
P63165	SUMO1_HUMAN	SUMO1
P63167	DYL1_HUMAN	DYNLL1
P63172	DYLT1_HUMAN	DYNLT1
P63173	RL38_HUMAN	RPL38
P63208	SKP1_HUMAN	SKP1
P63211	GBG1_HUMAN	GNGT1
P63218	GBG5_HUMAN	GNG5
P63220	RS21_HUMAN	RPS21
P63241	IF5A1_HUMAN	EIF5A
P63244	RACK1_HUMAN	RACK1
P63252	KCNJ2_HUMAN	KCNJ2
P63261	ACTG_HUMAN	ACTG1
P63267	ACTH_HUMAN	ACTG2
P63272	SPT4H_HUMAN	SUPT4H1
P63279	UBC9_HUMAN	UBE2I
P63316	TNNC1_HUMAN	TNNC1
P67775	PP2AA_HUMAN	PPP2CA
P67809	YBOX1_HUMAN	YBX1
P67812	SC11A_HUMAN	SEC11A
P67870	CSK2B_HUMAN	CSNK2B
P67936	TPM4_HUMAN	TPM4
P68032	ACTC_HUMAN	ACTC1
P68036	UB2L3_HUMAN	UBE2L3
P68104	EF1A1_HUMAN	EEF1A1
P68106	FKB1B_HUMAN	FKBP1B
P68133	ACTS_HUMAN	ACTA1
P68363	TBA1B_HUMAN	TUBA1B
P68366	TBA4A_HUMAN	TUBA4A
P68371	TBB4B_HUMAN	TUBB4B
P68400	CSK21_HUMAN	CSNK2A1
P68402	PA1B2_HUMAN	PAFAH1B2
P68431	H31_HUMAN	H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12
P68543	UBX2A_HUMAN	UBXN2A
P68871	HBB_HUMAN	HBB
P69849	NOMO3_HUMAN	NOMO3
P69891	HBG1_HUMAN	HBG1
P69892	HBG2_HUMAN	HBG2
P69905	HBA_HUMAN	HBA1; HBA2
P78310	CXAR_HUMAN	CXADR
P78314	3BP2_HUMAN	SH3BP2
P78316	NOP14_HUMAN	NOP14
P78317	RNF4_HUMAN	RNF4
P78318	IGBP1_HUMAN	IGBP1
P78324	SHPS1_HUMAN	SIRPA
P78325	ADAM8_HUMAN	ADAM8
P78329	CP4F2_HUMAN	CYP4F2
P78330	SERB_HUMAN	PSPH
P78332	RBM6_HUMAN	RBM6
P78333	GPC5_HUMAN	GPC5
P78334	GBRE_HUMAN	GABRE
P78337	PITX1_HUMAN	PITX1
P78344	IF4G2_HUMAN	EIF4G2
P78345	RPP38_HUMAN	RPP38
P78346	RPP30_HUMAN	RPP30
P78347	GTF2I_HUMAN	GTF2I
P78348	ASIC1_HUMAN	ASIC1
P78352	DLG4_HUMAN	DLG4
P78356	PI42B_HUMAN	PIP4K2B
P78357	CNTP1_HUMAN	CNTNAP1
P78358	CTG1B_HUMAN	CTAG1A; CTAG1B
P78362	SRPK2_HUMAN	SRPK2
P78363	ABCA4_HUMAN	ABCA4
P78364	PHC1_HUMAN	PHC1
P78367	NKX32_HUMAN	NKX3-2
P78368	KC1G2_HUMAN	CSNK1G2
P78369	CLD10_HUMAN	CLDN10
P78371	TCPB_HUMAN	CCT2
P78380	OLR1_HUMAN	OLR1
P78381	S35A2_HUMAN	SLC35A2
P78382	S35A1_HUMAN	SLC35A1
P78383	S35B1_HUMAN	SLC35B1
P78385	KRT83_HUMAN	KRT83
P78386	KRT85_HUMAN	KRT85
P78395	PRAME_HUMAN	PRAME
P78396	CCNA1_HUMAN	CCNA1
P78406	RAE1L_HUMAN	RAE1
P78410	BT3A2_HUMAN	BTN3A2
P78411	IRX5_HUMAN	IRX5
P78412	IRX6_HUMAN	IRX6
P78413	IRX4_HUMAN	IRX4
P78415	IRX3_HUMAN	IRX3
P78417	GSTO1_HUMAN	GSTO1
P78423	X3CL1_HUMAN	CX3CL1
P78424	PO6F2_HUMAN	POU6F2
P78426	NKX61_HUMAN	NKX6-1
P78504	JAG1_HUMAN	JAG1
P78508	KCJ10_HUMAN	KCNJ10
P78509	RELN_HUMAN	RELN
P78524	DEN2B_HUMAN	DENND2B
P78527	PRKDC_HUMAN	PRKDC
P78536	ADA17_HUMAN	ADAM17
P78537	BL1S1_HUMAN	BLOC1S1
P78539	SRPX_HUMAN	SRPX
P78540	ARGI2_HUMAN	ARG2
P78543	BTG2_HUMAN	BTG2
P78545	ELF3_HUMAN	ELF3
P78549	NTH_HUMAN	NTHL1
P78552	I13R1_HUMAN	IL13RA1
P78556	CCL20_HUMAN	CCL20
P78559	MAP1A_HUMAN	MAP1A
P78560	CRADD_HUMAN	CRADD
P78562	PHEX_HUMAN	PHEX
P78563	RED1_HUMAN	ADARB1
P79483	DRB3_HUMAN	HLA-DRB3
P79522	PRR3_HUMAN	PRR3
P80075	CCL8_HUMAN	CCL8
P80098	CCL7_HUMAN	CCL7
P80108	PHLD_HUMAN	GPLD1
P80162	CXCL6_HUMAN	CXCL6
P80188	NGAL_HUMAN	LCN2
P80192	M3K9_HUMAN	MAP3K9
P80217	IN35_HUMAN	IFI35
P80294	MT1H_HUMAN	MT1H
P80297	MT1X_HUMAN	MT1X
P80303	NUCB2_HUMAN	NUCB2
P80365	DHI2_HUMAN	HSD11B2
P80370	DLK1_HUMAN	DLK1
P80404	GABT_HUMAN	ABAT
P80511	S10AC_HUMAN	S100A12
P80723	BASP1_HUMAN	BASP1
P80748	LV321_HUMAN	IGLV3-21
P81172	HEPC_HUMAN	HAMP
P81274	GPSM2_HUMAN	GPSM2
P81277	PRRP_HUMAN	PRLH
P81408	EREP3_HUMAN	ENTREP3
P81534	D103A_HUMAN	DEFB103A; DEFB103B
P81605	DCD_HUMAN	DCD
P82094	TMF1_HUMAN	TMF1
P82251	BAT1_HUMAN	SLC7A9
P82279	CRUM1_HUMAN	CRB1
P82650	RT22_HUMAN	MRPS22
P82912	RT11_HUMAN	MRPS11
P82914	RT15_HUMAN	MRPS15
P82930	RT34_HUMAN	MRPS34
P82932	RT06_HUMAN	MRPS6
P82979	SARNP_HUMAN	SARNP
P82987	ATL3_HUMAN	ADAMTSL3
P83105	HTRA4_HUMAN	HTRA4
P83110	HTRA3_HUMAN	HTRA3
P83111	LACTB_HUMAN	LACTB
P83369	LSM11_HUMAN	LSM11
P83436	COG7_HUMAN	COG7
P83731	RL24_HUMAN	RPL24
P83876	TXN4A_HUMAN	TXNL4A
P83881	RL36A_HUMAN	RPL36A
P83916	CBX1_HUMAN	CBX1
P84022	SMAD3_HUMAN	SMAD3
P84074	HPCA_HUMAN	HPCA
P84077	ARF1_HUMAN	ARF1
P84085	ARF5_HUMAN	ARF5
P84090	ERH_HUMAN	ERH
P84095	RHOG_HUMAN	RHOG
P84098	RL19_HUMAN	RPL19
P84103	SRSF3_HUMAN	SRSF3
P84243	H33_HUMAN	H3-3A; H3-3B
P84550	SKOR1_HUMAN	SKOR1
P84996	ALEX_HUMAN	GNAS
P85037	FOXK1_HUMAN	FOXK1
P85298	RHG08_HUMAN	ARHGAP8
P85299	PRR5_HUMAN	PRR5
P86397	HTD2_HUMAN	HTD2
P86452	ZBED6_HUMAN	ZBED6
P86479	PR20C_HUMAN	PRR20C
P86480	PR20D_HUMAN	PRR20D
P98066	TSG6_HUMAN	TNFAIP6
P98073	ENTK_HUMAN	TMPRSS15
P98077	SHC2_HUMAN	SHC2
P98082	DAB2_HUMAN	DAB2
P98088	MUC5A_HUMAN	MUC5AC
P98095	FBLN2_HUMAN	FBLN2
P98153	IDD_HUMAN	DGCR2
P98155	VLDLR_HUMAN	VLDLR
P98160	PGBM_HUMAN	HSPG2
P98161	PKD1_HUMAN	PKD1
P98164	LRP2_HUMAN	LRP2
P98168	ZXDA_HUMAN	ZXDA
P98170	XIAP_HUMAN	XIAP
P98171	RHG04_HUMAN	ARHGAP4
P98172	EFNB1_HUMAN	EFNB1
P98174	FGD1_HUMAN	FGD1
P98175	RBM10_HUMAN	RBM10
P98177	FOXO4_HUMAN	FOXO4
P98179	RBM3_HUMAN	RBM3
P98187	CP4F8_HUMAN	CYP4F8
P98194	AT2C1_HUMAN	ATP2C1
P98196	AT11A_HUMAN	ATP11A
P98198	AT8B2_HUMAN	ATP8B2
P99999	CYC_HUMAN	CYCS
Q00005	2ABB_HUMAN	PPP2R2B
Q00013	EM55_HUMAN	MPP1
Q00056	HXA4_HUMAN	HOXA4
Q00059	TFAM_HUMAN	TFAM
Q00169	PIPNA_HUMAN	PITPNA
Q00266	METK1_HUMAN	MAT1A
Q00325	S25A3_HUMAN	SLC25A3
Q00341	VIGLN_HUMAN	HDLBP
Q00403	TF2B_HUMAN	GTF2B
Q00444	HXC5_HUMAN	HOXC5
Q00526	CDK3_HUMAN	CDK3
Q00532	CDKL1_HUMAN	CDKL1
Q00534	CDK6_HUMAN	CDK6
Q00535	CDK5_HUMAN	CDK5
Q00536	CDK16_HUMAN	CDK16
Q00537	CDK17_HUMAN	CDK17
Q00577	PURA_HUMAN	PURA
Q00587	BORG5_HUMAN	CDC42EP1
Q00597	FANCC_HUMAN	FANCC
Q00604	NDP_HUMAN	NDP
Q00610	CLH1_HUMAN	CLTC
Q00613	HSF1_HUMAN	HSF1
Q00653	NFKB2_HUMAN	NFKB2
Q00688	FKBP3_HUMAN	FKBP3
Q00722	PLCB2_HUMAN	PLCB2
Q00765	REEP5_HUMAN	REEP5
Q00796	DHSO_HUMAN	SORD
Q00839	HNRPU_HUMAN	HNRNPU
Q00872	MYPC1_HUMAN	MYBPC1
Q00887	PSG9_HUMAN	PSG9
Q00888	PSG4_HUMAN	PSG4
Q00889	PSG6_HUMAN	PSG6
Q00973	B4GN1_HUMAN	B4GALNT1
Q00975	CAC1B_HUMAN	CACNA1B
Q00978	IRF9_HUMAN	IRF9
Q00987	MDM2_HUMAN	MDM2
Q00994	BEX3_HUMAN	BEX3
Q00G26	PLIN5_HUMAN	PLIN5
Q00LT1	PRCD_HUMAN	PRCD
Q01064	PDE1B_HUMAN	PDE1B
Q01081	U2AF1_HUMAN	U2AF1
Q01082	SPTB2_HUMAN	SPTBN1
Q01085	TIAR_HUMAN	TIAL1
Q01094	E2F1_HUMAN	E2F1
Q01101	INSM1_HUMAN	INSM1
Q01105	SET_HUMAN	SET
Q01113	IL9R_HUMAN	IL9R
Q01118	SCN7A_HUMAN	SCN7A
Q01130	SRSF2_HUMAN	SRSF2
Q01151	CD83_HUMAN	CD83
Q01167	FOXK2_HUMAN	FOXK2
Q01196	RUNX1_HUMAN	RUNX1
Q01201	RELB_HUMAN	RELB
Q01344	IL5RA_HUMAN	IL5RA
Q01362	FCERB_HUMAN	MS4A2
Q01415	GALK2_HUMAN	GALK2
Q01432	AMPD3_HUMAN	AMPD3
Q01433	AMPD2_HUMAN	AMPD2
Q01449	MLRA_HUMAN	MYL7
Q01453	PMP22_HUMAN	PMP22
Q01469	FABP5_HUMAN	FABP5
Q01484	ANK2_HUMAN	ANK2
Q01518	CAP1_HUMAN	CAP1
Q01523	DEF5_HUMAN	DEFA5
Q01524	DEF6_HUMAN	DEFA6
Q01534	TSPY1_HUMAN	TSPY1
Q01538	MYT1_HUMAN	MYT1
Q01543	FLI1_HUMAN	FLI1
Q01546	K22O_HUMAN	KRT76
Q01581	HMCS1_HUMAN	HMGCS1
Q01628	IFM3_HUMAN	IFITM3
Q01629	IFM2_HUMAN	IFITM2
Q01638	ILRL1_HUMAN	IL1RL1
Q01650	LAT1_HUMAN	SLC7A5
Q01658	NC2B_HUMAN	DR1
Q01664	TFAP4_HUMAN	TFAP4
Q01668	CAC1D_HUMAN	CACNA1D
Q01718	ACTHR_HUMAN	MC2R
Q01726	MSHR_HUMAN	MC1R
Q01740	FMO1_HUMAN	FMO1
Q01780	EXOSX_HUMAN	EXOSC10
Q01804	OTUD4_HUMAN	OTUD4
Q01813	PFKAP_HUMAN	PFKP
Q01814	AT2B2_HUMAN	ATP2B2
Q01826	SATB1_HUMAN	SATB1
Q01831	XPC_HUMAN	XPC
Q01844	EWS_HUMAN	EWSR1
Q01850	CDR2_HUMAN	CDR2
Q01851	PO4F1_HUMAN	POU4F1
Q01860	PO5F1_HUMAN	POU5F1
Q01892	SPIB_HUMAN	SPIB
Q01954	BNC1_HUMAN	BNC1
Q01955	CO4A3_HUMAN	COL4A3
Q01959	SC6A3_HUMAN	SLC6A3
Q01968	OCRL_HUMAN	OCRL
Q01970	PLCB3_HUMAN	PLCB3
Q01973	ROR1_HUMAN	ROR1
Q01974	ROR2_HUMAN	ROR2
Q02040	AK17A_HUMAN	AKAP17A
Q02078	MEF2A_HUMAN	MEF2A
Q02080	MEF2B_HUMAN	MEF2B
Q02083	NAAA_HUMAN	NAAA
Q02086	SP2_HUMAN	SP2
Q02094	RHAG_HUMAN	RHAG
Q02108	GCYA1_HUMAN	GUCY1A1
Q02127	PYRD_HUMAN	DHODH
Q02153	GCYB1_HUMAN	GUCY1B1
Q02156	KPCE_HUMAN	PRKCE
Q02161	RHD_HUMAN	RHD
Q02218	ODO1_HUMAN	OGDH
Q02223	TNR17_HUMAN	TNFRSF17
Q02224	CENPE_HUMAN	CENPE
Q02241	KIF23_HUMAN	KIF23
Q02246	CNTN2_HUMAN	CNTN2
Q02252	MMSA_HUMAN	ALDH6A1
Q02297	NRG1_HUMAN	NRG1
Q02318	CP27A_HUMAN	CYP27A1
Q02363	ID2_HUMAN	ID2
Q02383	SEMG2_HUMAN	SEMG2
Q02388	CO7A1_HUMAN	COL7A1
Q02410	APBA1_HUMAN	APBA1
Q02413	DSG1_HUMAN	DSG1
Q02446	SP4_HUMAN	SP4
Q02447	SP3_HUMAN	SP3
Q02487	DSC2_HUMAN	DSC2
Q02505	MUC3A_HUMAN	MUC3A
Q02535	ID3_HUMAN	ID3
Q02539	H11_HUMAN	H1-1
Q02543	RL18A_HUMAN	RPL18A
Q02548	PAX5_HUMAN	PAX5
Q02556	IRF8_HUMAN	IRF8
Q02575	HEN1_HUMAN	NHLH1
Q02577	HEN2_HUMAN	NHLH2
Q02641	CACB1_HUMAN	CACNB1
Q02643	GHRHR_HUMAN	GHRHR
Q02742	GCNT1_HUMAN	GCNT1
Q02747	GUC2A_HUMAN	GUCA2A
Q02750	MP2K1_HUMAN	MAP2K1
Q02763	TIE2_HUMAN	TEK
Q02779	M3K10_HUMAN	MAP3K10
Q02790	FKBP4_HUMAN	FKBP4
Q02809	PLOD1_HUMAN	PLOD1
Q02817	MUC2_HUMAN	MUC2
Q02818	NUCB1_HUMAN	NUCB1
Q02833	RASF7_HUMAN	RASSF7
Q02846	GUC2D_HUMAN	GUCY2D
Q02878	RL6_HUMAN	RPL6
Q02880	TOP2B_HUMAN	TOP2B
Q02928	CP4AB_HUMAN	CYP4A11
Q02930	CREB5_HUMAN	CREB5
Q02952	AKA12_HUMAN	AKAP12
Q02962	PAX2_HUMAN	PAX2
Q02978	M2OM_HUMAN	SLC25A11
Q02985	FHR3_HUMAN	CFHR3
Q03001	DYST_HUMAN	DST
Q03013	GSTM4_HUMAN	GSTM4
Q03014	HHEX_HUMAN	HHEX
Q03052	PO3F1_HUMAN	POU3F1
Q03060	CREM_HUMAN	CREM
Q03111	ENL_HUMAN	MLLT1
Q03112	MECOM_HUMAN	MECOM
Q03113	GNA12_HUMAN	GNA12
Q03135	CAV1_HUMAN	CAV1
Q03154	ACY1_HUMAN	ACY1
Q03164	KMT2A_HUMAN	KMT2A
Q03167	TGBR3_HUMAN	TGFBR3
Q03181	PPARD_HUMAN	PPARD
Q03188	CENPC_HUMAN	CENPC
Q03252	LMNB2_HUMAN	LMNB2
Q03393	PTPS_HUMAN	PTS
Q03395	ROM1_HUMAN	ROM1
Q03403	TFF2_HUMAN	TFF2
Q03405	UPAR_HUMAN	PLAUR
Q03426	KIME_HUMAN	MVK
Q03431	PTH1R_HUMAN	PTH1R
Q03468	ERCC6_HUMAN	ERCC6
Q03518	TAP1_HUMAN	TAP1
Q03519	TAP2_HUMAN	TAP2
Q03591	FHR1_HUMAN	CFHR1
Q03692	COAA1_HUMAN	COL10A1
Q03721	KCNC4_HUMAN	KCNC4
Q03923	ZNF85_HUMAN	ZNF85
Q03933	HSF2_HUMAN	HSF2
Q03989	ARI5A_HUMAN	ARID5A
Q04118	PRB3_HUMAN	PRB3
Q04206	TF65_HUMAN	RELA
Q04323	UBXN1_HUMAN	UBXN1
Q04446	GLGB_HUMAN	GBE1
Q04609	FOLH1_HUMAN	FOLH1
Q04637	IF4G1_HUMAN	EIF4G1
Q04656	ATP7A_HUMAN	ATP7A
Q04671	P_HUMAN	OCA2
Q04695	K1C17_HUMAN	KRT17
Q04721	NOTC2_HUMAN	NOTCH2
Q04724	TLE1_HUMAN	TLE1
Q04725	TLE2_HUMAN	TLE2
Q04726	TLE3_HUMAN	TLE3
Q04727	TLE4_HUMAN	TLE4
Q04741	EMX1_HUMAN	EMX1
Q04743	EMX2_HUMAN	EMX2
Q04756	HGFA_HUMAN	HGFAC
Q04759	KPCT_HUMAN	PRKCQ
Q04760	LGUL_HUMAN	GLO1
